frame,id,x1,y1,x2,y2,class,conf
171,243,650,275,702,365,player,0.8889937400817871
171,6,500,303,538,385,player,0.8663405776023865
171,219,1056,229,1087,313,player,0.8854900002479553
172,7,22,138,60,200,player,0.8896096348762512
172,8,642,176,684,243,player,0.910207211971283
172,109,404,240,441,321,player,0.8992546796798706
172,13,271,372,336,469,player,0.9094253778457642
172,180,309,244,349,322,player,0.8969018459320068
172,189,967,213,1015,297,player,0.9092569351196289
172,172,895,329,930,429,player,0.8616660237312317
172,207,648,241,685,308,player,0.8507193922996521
172,286,1152,273,1190,352,player,0.9168986082077026
172,243,644,273,702,362,player,0.903392493724823
172,6,499,305,534,389,player,0.8917920589447021
172,219,1050,229,1085,314,player,0.9001579284667969
173,7,12,138,53,201,player,0.9106062650680542
173,8,637,176,681,245,player,0.8824887275695801
173,109,395,239,436,319,player,0.9117873907089233
173,13,269,373,333,470,player,0.9091061353683472
173,180,309,244,346,322,player,0.8476425409317017
173,189,968,212,1010,296,player,0.8934885263442993
173,172,893,329,937,430,player,0.9059425592422485
173,207,638,242,678,310,player,0.8189961314201355
173,286,1147,273,1190,353,player,0.9113360643386841
173,243,640,271,706,359,player,0.8931843638420105
173,6,491,306,529,390,player,0.8990057110786438
173,219,1043,229,1082,314,player,0.90385502576828
173,358,14,65,41,115,player,0.6850720643997192
174,7,5,138,47,202,player,0.9121849536895752
174,8,635,177,678,245,player,0.8479587435722351
174,109,389,237,434,315,player,0.9227899312973022
174,13,273,374,329,471,player,0.9148423075675964
174,180,304,243,344,322,player,0.8988776206970215
174,189,967,210,1005,296,player,0.89131098985672
174,172,888,328,943,427,player,0.9283925890922546
174,207,628,242,670,310,player,0.8746248483657837
174,286,1139,272,1190,352,player,0.9269618391990662
174,243,653,271,708,357,player,0.8951644897460938
174,6,483,305,526,390,player,0.9203745126724243
174,219,1037,228,1080,314,player,0.911867082118988
174,358,1,59,31,116,player,0.7557046413421631
175,7,0,139,39,202,player,0.8981114625930786
175,8,634,178,674,244,player,0.8899437785148621
175,109,383,237,430,312,player,0.9201427102088928
175,13,277,374,325,472,player,0.9047866463661194
175,16,88,246,120,331,player,0.7790504693984985
175,180,296,242,340,321,player,0.9228340983390808
175,189,964,209,999,295,player,0.8870231509208679
175,172,883,326,947,426,player,0.9115559458732605
175,207,616,242,664,311,player,0.896891176700592
175,286,1132,271,1190,353,player,0.9317203164100647
175,243,661,271,707,359,player,0.8901836276054382
175,6,475,302,523,390,player,0.9178058505058289
175,219,1033,227,1077,314,player,0.9154778718948364
175,358,0,55,17,114,player,0.572404682636261
176,7,0,140,30,202,player,0.8750045895576477
176,8,637,178,672,243,player,0.8888575434684753
176,109,381,237,427,311,player,0.9025177359580994
176,13,273,371,322,472,player,0.925669252872467
176,16,81,245,118,331,player,0.8942476511001587
176,180,290,241,338,319,player,0.9234985113143921
176,189,960,209,993,295,player,0.9005974531173706
176,172,881,324,954,422,player,0.8845412731170654
176,207,606,241,654,311,player,0.9051361083984375
176,286,1128,269,1187,352,player,0.9379137754440308
176,243,666,271,703,360,player,0.8700966835021973
176,6,468,301,523,387,player,0.9209513664245605
176,219,1031,228,1072,314,player,0.9172245264053345
177,7,0,140,22,202,player,0.891097366809845
177,8,635,177,669,242,player,0.8797237277030945
177,109,379,237,424,312,player,0.8876379132270813
177,13,266,370,318,472,player,0.9251807928085327
177,16,70,243,115,330,player,0.9178189039230347
177,180,283,241,337,319,player,0.9252428412437439
177,189,955,210,987,295,player,0.8973283171653748
177,172,899,324,957,424,player,0.9106162786483765
177,207,593,240,648,310,player,0.9120081663131714
177,286,1127,269,1185,353,player,0.9260463118553162
177,243,664,270,699,361,player,0.9009965658187866
177,6,463,301,519,385,player,0.9211778044700623
177,219,1031,229,1070,314,player,0.9023151993751526
178,7,0,139,15,198,player,0.8712090253829956
178,8,629,176,664,241,player,0.9061408638954163
178,109,380,236,415,311,player,0.8702895045280457
178,13,259,369,316,470,player,0.9212864637374878
178,16,61,242,114,328,player,0.8287301659584045
178,180,280,242,334,320,player,0.9142323136329651
178,189,949,212,981,296,player,0.908758282661438
178,172,893,325,954,426,player,0.9044693112373352
178,207,586,238,635,310,player,0.8897958397865295
178,286,1131,268,1184,352,player,0.9067604541778564
178,243,663,269,699,362,player,0.9030506610870361
178,6,460,301,514,385,player,0.914910614490509
178,219,1029,229,1067,315,player,0.9116479754447937
179,7,0,138,11,193,player,0.8680638670921326
179,8,621,175,661,242,player,0.9055806398391724
179,109,377,233,408,312,player,0.9011877775192261
179,13,254,368,316,468,player,0.9227316379547119
179,180,279,243,328,320,player,0.9019641876220703
179,189,942,214,977,296,player,0.918828547000885
179,172,897,326,957,426,player,0.8966548442840576
179,207,583,238,624,310,player,0.8451488614082336
179,286,1136,266,1182,353,player,0.8938050270080566
179,243,660,266,702,361,player,0.9253681898117065
179,6,462,301,511,385,player,0.8405928611755371
179,219,1023,228,1063,314,player,0.9070544242858887
180,8,614,175,661,242,player,0.9119617342948914
180,109,373,231,404,312,player,0.9004321694374084
180,13,252,368,314,468,player,0.9225566387176514
180,180,277,243,323,321,player,0.891094982624054
180,189,933,215,976,296,player,0.9143323302268982
180,172,907,325,961,426,player,0.9032806158065796
180,207,582,237,615,310,player,0.8444644212722778
180,286,1133,264,1180,353,player,0.8907246589660645
180,243,655,264,703,356,player,0.9257096648216248
180,6,466,300,508,386,player,0.8934727907180786
180,219,1015,227,1058,313,player,0.9309723377227783
181,8,611,175,659,243,player,0.9234379529953003
181,109,367,229,401,309,player,0.9074572920799255
181,13,254,369,310,469,player,0.9010708928108215
181,180,280,242,322,320,player,0.8573526740074158
181,189,923,217,974,295,player,0.9188364148139954
181,172,908,324,961,426,player,0.9194777607917786
181,207,579,239,608,309,player,0.8656312227249146
181,286,1128,264,1174,352,player,0.8964057564735413
181,243,652,263,705,352,player,0.9236018061637878
181,6,464,298,505,386,player,0.9008352160453796
181,219,1010,227,1054,312,player,0.9282037615776062
182,8,610,176,656,244,player,0.9120531678199768
182,109,364,227,400,304,player,0.9183406233787537
182,13,258,369,308,469,player,0.8998396992683411
182,180,280,241,320,320,player,0.9066734313964844
182,189,913,217,969,294,player,0.9306067228317261
182,172,905,321,962,424,player,0.9309449195861816
182,207,568,240,608,311,player,0.8779411315917969
182,286,1123,264,1172,350,player,0.9088780283927917
182,243,650,262,708,350,player,0.929039716720581
182,6,460,294,502,385,player,0.9132500290870667
182,219,1006,227,1049,311,player,0.9120863676071167
183,8,611,177,649,245,player,0.8912047147750854
183,109,359,226,394,300,player,0.9016509652137756
183,13,262,371,305,470,player,0.8973733186721802
183,16,58,240,95,325,player,0.7775006890296936
183,180,273,240,314,321,player,0.8972342014312744
183,189,904,218,963,295,player,0.9117625951766968
183,172,902,320,965,419,player,0.9284349083900452
183,207,558,243,605,312,player,0.8842108249664307
183,286,1123,265,1172,351,player,0.9210127592086792
183,243,653,263,707,352,player,0.9186847805976868
183,6,452,293,498,384,player,0.9315929412841797
183,219,1005,228,1044,311,player,0.8929498791694641
184,8,612,177,645,245,player,0.8856095671653748
184,109,355,226,390,300,player,0.889532208442688
184,13,256,370,303,470,player,0.9143613576889038
184,180,266,240,310,320,player,0.9259228110313416
184,189,899,221,954,293,player,0.8499366641044617
184,172,903,319,969,418,player,0.9175266027450562
184,207,550,244,601,313,player,0.8752761483192444
184,286,1125,266,1170,351,player,0.9169906973838806
184,243,661,264,703,352,player,0.8966774940490723
184,6,447,292,495,380,player,0.9285196661949158
184,219,1006,230,1039,311,player,0.8719519972801208
184,374,50,240,91,326,player,0.6309428215026855
185,8,610,177,641,245,player,0.8960838913917542
185,109,354,226,385,301,player,0.8818159103393555
185,13,248,369,300,470,player,0.9078211784362793
185,16,42,238,88,325,player,0.9218658804893494
185,180,258,239,307,320,player,0.9255241751670837
185,189,895,221,951,293,player,0.901048481464386
185,172,905,319,967,420,player,0.9128315448760986
185,207,542,244,596,314,player,0.9086251258850098
185,286,1127,267,1166,352,player,0.9004514813423157
185,243,664,265,698,353,player,0.8708941340446472
185,6,442,291,490,377,player,0.9067108035087585
185,219,998,230,1034,311,player,0.8957148790359497
186,8,603,176,638,243,player,0.9025639295578003
186,109,352,226,380,301,player,0.8779783248901367
186,13,241,367,299,468,player,0.9261785745620728
186,180,253,240,307,320,player,0.9183754920959473
186,189,895,220,946,292,player,0.8978559374809265
186,172,912,319,963,419,player,0.9119502305984497
186,207,534,244,588,314,player,0.8932476043701172
186,286,1119,267,1160,350,player,0.8926239013671875
186,243,660,263,702,353,player,0.8972649574279785
186,6,439,291,485,377,player,0.9109097719192505
186,219,987,230,1029,310,player,0.9159132838249207
186,16,32,237,84,319,player,0.9211209416389465
187,8,592,175,631,244,player,0.9129388332366943
187,109,340,225,371,302,player,0.8969127535820007
187,13,230,368,294,469,player,0.9302501678466797
187,180,250,242,299,322,player,0.895816445350647
187,189,892,221,941,294,player,0.8906143307685852
187,172,919,319,960,421,player,0.8918551206588745
187,207,522,244,569,316,player,0.9031115770339966
187,286,1106,268,1156,352,player,0.9257164001464844
187,243,651,262,697,353,player,0.9045715928077698
187,6,434,293,475,379,player,0.9176019430160522
187,219,974,231,1022,311,player,0.9221429228782654
187,16,21,236,76,318,player,0.8370816111564636
188,8,581,176,626,244,player,0.9087119698524475
188,109,328,225,362,302,player,0.9031686782836914
188,13,223,369,289,470,player,0.9136930108070374
188,180,248,244,287,323,player,0.8850648403167725
188,189,882,221,935,294,player,0.903899610042572
188,172,913,318,960,422,player,0.9094907641410828
188,207,509,244,549,320,player,0.895865261554718
188,286,1095,268,1151,353,player,0.9211280345916748
188,243,639,262,691,350,player,0.9310114979743958
188,6,431,295,466,372,player,0.8672506213188171
188,219,964,231,1016,310,player,0.9383512735366821
189,8,573,177,621,246,player,0.8980258703231812
189,109,316,224,353,301,player,0.902334451675415
189,13,217,370,280,472,player,0.9276565313339233
189,180,239,245,278,325,player,0.887639045715332
189,189,871,222,929,296,player,0.9122765064239502
189,172,905,318,961,420,player,0.918691098690033
189,207,495,246,532,323,player,0.898749053478241
189,286,1086,273,1147,353,player,0.8832137584686279
189,243,630,261,690,349,player,0.9306942820549011
189,6,426,295,459,378,player,0.8779591917991638
189,219,958,231,1007,309,player,0.9188240170478821
190,8,567,178,612,247,player,0.907480776309967
190,109,307,223,347,300,player,0.9172404408454895
190,13,214,372,271,472,player,0.9089688658714294
190,180,233,246,268,326,player,0.8784634470939636
190,189,860,222,922,297,player,0.9304174184799194
190,172,896,317,961,417,player,0.926825761795044
190,207,480,247,516,324,player,0.8982630372047424
190,286,1080,273,1142,353,player,0.8978136777877808
190,243,624,261,688,347,player,0.9060309529304504
190,6,416,294,453,381,player,0.89630126953125
190,219,954,232,1002,308,player,0.8878999352455139
191,8,562,179,602,247,player,0.8685944676399231
191,109,298,223,337,298,player,0.9109635949134827
191,13,214,373,261,472,player,0.8849155902862549
191,180,223,245,259,326,player,0.8475354909896851
191,189,850,223,914,297,player,0.9142544269561768
191,172,890,317,960,415,player,0.916998028755188
191,207,464,247,500,325,player,0.9013965129852295
191,286,1077,273,1139,353,player,0.8759442567825317
191,243,622,262,681,348,player,0.900748074054718
191,6,402,291,445,381,player,0.9168352484703064
191,219,952,232,997,308,player,0.888451337814331
191,384,1094,271,1141,342,player,0.6014648675918579
192,8,559,181,594,247,player,0.8560359477996826
192,109,287,223,325,299,player,0.9084707498550415
192,13,209,372,253,473,player,0.9240683913230896
192,180,210,243,249,324,player,0.8968591690063477
192,189,843,224,905,298,player,0.9259669780731201
192,172,887,316,953,415,player,0.9217284321784973
192,207,448,247,484,325,player,0.9054144620895386
192,286,1077,272,1137,353,player,0.8812301754951477
192,243,622,263,671,348,player,0.8824144601821899
192,6,389,290,436,379,player,0.9320027232170105
192,219,942,230,988,309,player,0.8907412886619568
192,16,0,238,35,315,player,0.8878705501556396
193,8,551,181,585,246,player,0.8872886896133423
193,109,274,223,312,299,player,0.89634770154953
193,13,198,371,246,474,player,0.9177249670028687
193,180,195,242,240,322,player,0.9258896112442017
193,189,839,238,892,298,player,0.6305713653564453
193,172,887,318,950,415,player,0.9262800812721252
193,207,432,247,468,324,player,0.8818182349205017
193,286,1077,272,1133,340,player,0.7618429660797119
193,243,620,263,664,348,player,0.8655310273170471
193,6,375,289,431,377,player,0.9311143159866333
193,219,929,229,979,310,player,0.9195699691772461
193,16,0,236,27,313,player,0.912022590637207
193,384,1068,277,1112,350,player,0.7928321361541748
194,8,539,180,577,244,player,0.9127826690673828
194,109,265,223,305,299,player,0.8978767395019531
194,13,186,369,239,473,player,0.9199815392494202
194,180,184,242,233,319,player,0.8931404948234558
194,189,837,228,882,298,player,0.8834011554718018
194,172,891,317,948,413,player,0.9111955165863037
194,207,415,248,451,325,player,0.8796053528785706
194,286,1073,270,1125,342,player,0.6042070388793945
194,243,615,261,660,347,player,0.9022395014762878
194,6,364,289,421,370,player,0.9014254212379456
194,219,916,227,969,308,player,0.9180713295936584
194,16,0,235,22,315,player,0.8795132040977478
194,384,1055,274,1105,350,player,0.8880442380905151
195,8,525,179,567,245,player,0.9080405831336975
195,109,255,221,294,299,player,0.8913407921791077
195,13,170,368,231,472,player,0.9251619577407837
195,180,177,241,221,312,player,0.802564799785614
195,189,828,237,868,298,player,0.88127201795578
195,172,884,316,943,414,player,0.926941990852356
195,207,396,249,430,326,player,0.8789400458335876
195,243,605,258,652,349,player,0.9194272756576538
195,6,352,290,410,372,player,0.8863416910171509
195,219,906,227,959,307,player,0.9030073881149292
195,384,1042,272,1101,352,player,0.9010899066925049
196,8,513,178,559,245,player,0.9107228517532349
196,109,241,219,281,297,player,0.8970840573310852
196,13,165,369,223,471,player,0.9044261574745178
196,180,166,243,209,309,player,0.8695240616798401
196,189,814,240,855,298,player,0.8614624738693237
196,172,875,313,934,412,player,0.9312354326248169
196,207,380,251,411,329,player,0.8708009123802185
196,243,593,257,644,345,player,0.9264737963676453
196,6,345,291,397,371,player,0.6958081722259521
196,219,897,227,947,306,player,0.9051834344863892
196,384,1031,270,1097,350,player,0.9109503030776978
196,395,835,222,861,275,player,0.7887417674064636
197,8,501,178,549,246,player,0.8961808085441589
197,109,227,217,266,294,player,0.8976147174835205
197,13,153,370,209,471,player,0.9103053212165833
197,180,159,245,196,316,player,0.7949180603027344
197,189,799,231,848,296,player,0.8274329304695129
197,172,865,311,926,409,player,0.882595419883728
197,207,361,253,393,327,player,0.868364155292511
197,243,582,255,638,341,player,0.9116729497909546
197,6,338,292,385,363,player,0.7315506339073181
197,219,891,227,934,308,player,0.8762186169624329
197,395,809,221,850,282,player,0.617674708366394
197,286,1037,270,1091,351,player,0.8935933113098145
198,8,500,179,535,246,player,0.8715882301330566
198,109,211,215,252,292,player,0.909635066986084
198,13,148,372,196,471,player,0.8599584102630615
198,180,149,247,183,320,player,0.8680428266525269
198,189,786,233,839,294,player,0.8524096012115479
198,172,855,309,920,406,player,0.9197766780853271
198,207,336,255,376,327,player,0.7650275230407715
198,243,571,255,631,338,player,0.9197601675987244
198,6,326,291,377,371,player,0.8158213496208191
198,219,885,226,922,304,player,0.8532539010047913
198,286,1023,270,1080,350,player,0.8890759944915771
199,8,487,179,521,247,player,0.8814125657081604
199,109,196,214,237,289,player,0.9074032306671143
199,13,142,373,185,471,player,0.9044713377952576
199,180,135,247,171,318,player,0.858718752861023
199,189,774,232,830,294,player,0.7858761548995972
199,172,858,307,915,405,player,0.8961985111236572
199,207,308,255,358,332,player,0.8478116393089294
199,243,566,255,620,338,player,0.8844429850578308
199,6,315,307,360,372,player,0.7761341333389282
199,219,873,225,910,302,player,0.8482155799865723
199,286,1017,284,1063,350,player,0.7475873827934265
200,8,477,180,509,246,player,0.887915849685669
200,109,186,214,222,289,player,0.8718854784965515
200,13,125,374,175,473,player,0.9167422652244568
200,180,114,247,159,323,player,0.8998043537139893
200,189,764,227,819,295,player,0.8197088837623596
200,172,856,307,905,406,player,0.8453718423843384
200,207,285,255,338,333,player,0.8829147219657898
200,243,562,255,608,339,player,0.8892245292663574
200,6,302,292,350,371,player,0.8717236518859863
200,219,856,224,899,302,player,0.8694972991943359
200,286,1010,288,1053,349,player,0.8447783589363098
201,8,461,179,498,245,player,0.8895502090454102
201,109,173,214,206,289,player,0.8661311268806458
201,13,107,373,165,472,player,0.8955718278884888
201,180,98,247,148,324,player,0.8949183225631714
201,189,758,222,809,293,player,0.8619877696037292
201,172,845,308,890,406,player,0.6044602990150452
201,207,264,256,319,339,player,0.867417573928833
201,243,559,255,599,338,player,0.884748101234436
201,6,286,287,338,370,player,0.8986729383468628
201,219,840,223,888,302,player,0.9195454120635986
201,286,996,285,1042,348,player,0.8517997860908508
201,416,1225,393,1275,500,player,0.8878487348556519
201,417,1019,266,1050,318,player,0.7341911196708679
202,8,446,178,487,242,player,0.9043369889259338
202,109,160,214,192,290,player,0.8634480237960815
202,13,91,371,155,471,player,0.9032185673713684
202,180,88,245,137,323,player,0.8879810571670532
202,189,754,219,799,294,player,0.8963713645935059
202,172,848,307,881,393,player,0.7571727633476257
202,207,248,257,303,339,player,0.6549098491668701
202,243,545,254,592,338,player,0.8895187377929688
202,6,272,283,327,368,player,0.9087263941764832
202,219,827,222,879,301,player,0.9150937795639038
202,286,982,281,1031,345,player,0.8539198637008667
202,416,1211,391,1272,498,player,0.9202344417572021
202,384,1008,264,1039,309,player,0.6160297989845276
203,8,430,177,476,243,player,0.9162503480911255
203,109,145,213,177,290,player,0.8728299736976624
203,13,76,370,145,471,player,0.9203493595123291
203,180,82,245,126,324,player,0.8912224173545837
203,189,739,221,788,294,player,0.872505784034729
203,172,834,305,875,400,player,0.9031147956848145
203,207,235,258,285,334,player,0.8380120396614075
203,243,530,252,584,335,player,0.9249764680862427
203,6,260,282,315,369,player,0.8828184604644775
203,219,817,222,867,301,player,0.8993950486183167
203,286,968,276,1028,344,player,0.6624473333358765
203,416,1197,390,1265,496,player,0.930175244808197
203,384,998,262,1032,317,player,0.6204039454460144
204,8,423,176,466,243,player,0.8574280738830566
204,109,126,211,163,289,player,0.8935418128967285
204,13,65,370,134,470,player,0.9190906286239624
204,180,61,246,109,325,player,0.8940390944480896
204,189,724,222,775,294,player,0.8627114295959473
204,172,819,303,869,401,player,0.9178645014762878
204,207,219,259,269,337,player,0.8785286545753479
204,243,516,250,575,332,player,0.897774875164032
204,6,249,282,301,369,player,0.898474395275116
204,219,813,223,853,301,player,0.8779508471488953
204,286,959,272,1023,344,player,0.7109600305557251
204,416,1185,389,1252,492,player,0.9252192974090576
204,384,987,262,1024,335,player,0.7182761430740356
205,8,419,176,452,244,player,0.8897454142570496
205,109,107,209,147,287,player,0.9063029885292053
205,13,53,371,120,472,player,0.9271847009658813
205,180,47,247,94,325,player,0.9041321873664856
205,189,708,220,767,295,player,0.9068763256072998
205,172,804,301,862,400,player,0.9127457141876221
205,207,198,259,252,338,player,0.8736202120780945
205,243,507,250,567,330,player,0.8961906433105469
205,6,240,283,287,369,player,0.8831688761711121
205,219,806,222,840,301,player,0.875794529914856
205,286,952,279,1012,345,player,0.7947933077812195
205,416,1171,387,1239,487,player,0.9209845066070557
206,8,403,177,437,244,player,0.9042307138442993
206,109,87,208,131,286,player,0.9101941585540771
206,13,45,373,108,474,player,0.9131051301956177
206,180,37,248,80,325,player,0.8912458419799805
206,189,694,218,759,293,player,0.8867154121398926
206,172,792,300,858,400,player,0.903612494468689
206,207,179,259,236,337,player,0.9107107520103455
206,243,501,249,555,330,player,0.83842533826828
206,6,231,284,271,370,player,0.8787291049957275
206,219,792,221,828,300,player,0.8578066825866699
206,286,942,272,997,336,player,0.5030916333198547
206,416,1155,384,1224,482,player,0.9393013119697571
206,384,966,263,1001,330,player,0.6455274224281311
207,8,391,177,427,244,player,0.8741791844367981
207,109,68,207,119,285,player,0.9178040623664856
207,13,43,375,94,475,player,0.9048598408699036
207,180,21,248,70,327,player,0.9042508006095886
207,189,684,219,748,294,player,0.8824191093444824
207,172,782,299,850,399,player,0.8867969512939453
207,207,161,259,222,338,player,0.906916618347168
207,243,494,250,544,331,player,0.8888928294181824
207,6,216,283,258,369,player,0.8689455389976501
207,219,773,218,816,300,player,0.8847901821136475
207,286,937,279,985,341,player,0.7644197940826416
207,416,1137,380,1204,479,player,0.9388107061386108
207,384,956,261,989,319,player,0.6671246290206909
208,8,376,177,413,243,player,0.9089249968528748
208,109,54,207,104,285,player,0.9007079005241394
208,13,27,375,82,475,player,0.9144826531410217
208,180,3,246,57,327,player,0.9256960153579712
208,189,675,218,734,293,player,0.5703865885734558
208,172,778,300,839,399,player,0.8754492998123169
208,207,141,259,204,339,player,0.9155252575874329
208,243,489,250,535,331,player,0.8736607432365417
208,6,197,281,245,368,player,0.9017578959465027
208,219,755,216,807,298,player,0.9247002601623535
208,286,929,265,977,341,player,0.8912215828895569
208,416,1117,375,1179,471,player,0.9293915033340454
209,8,359,176,400,241,player,0.8936632871627808
209,109,38,207,84,285,player,0.888366162776947
209,13,9,374,69,476,player,0.93547123670578
209,180,0,245,43,323,player,0.8980448246002197
209,189,669,219,720,293,player,0.844274640083313
209,172,781,301,830,397,player,0.7469471096992493
209,207,123,260,185,340,player,0.9140233397483826
209,243,485,248,524,315,player,0.696435272693634
209,6,179,280,231,367,player,0.9267537593841553
209,219,741,215,798,297,player,0.9010930061340332
209,286,915,259,967,341,player,0.8814277648925781
209,416,1097,371,1152,466,player,0.928029477596283
209,80,474,264,517,332,player,0.8528957962989807
210,8,342,175,387,240,player,0.9036264419555664
210,109,23,208,67,286,player,0.8612465858459473
210,13,0,372,58,473,player,0.9154203534126282
210,180,0,245,30,323,player,0.8985772728919983
210,189,664,231,703,294,player,0.8849300742149353
210,172,774,300,823,399,player,0.911056637763977
210,207,104,261,168,342,player,0.9140466451644897
210,6,160,278,221,366,player,0.9282209277153015
210,219,731,215,784,298,player,0.8966394662857056
210,286,900,256,958,344,player,0.9186869859695435
210,416,1079,368,1128,463,player,0.9343281984329224
210,80,460,251,510,332,player,0.8585489392280579
211,8,326,175,377,241,player,0.9068604707717896
211,109,11,208,50,285,player,0.8757094144821167
211,13,0,371,49,471,player,0.9182416796684265
211,180,0,245,14,325,player,0.7684983015060425
211,189,651,233,693,293,player,0.826827883720398
211,172,763,298,811,399,player,0.8612743616104126
211,207,89,263,150,343,player,0.9198792576789856
211,6,144,278,209,367,player,0.9165307283401489
211,219,723,216,768,298,player,0.8868396878242493
211,286,887,256,950,344,player,0.9287047386169434
211,416,1060,365,1105,462,player,0.9223494529724121
211,80,445,245,502,328,player,0.9371246099472046
212,8,313,175,368,242,player,0.9105724096298218
212,109,0,207,36,284,player,0.9003320336341858
212,13,0,372,38,471,player,0.9055196046829224
212,189,637,221,685,291,player,0.8084808588027954
212,172,749,296,800,396,player,0.9169724583625793
212,207,81,264,134,344,player,0.9051592946052551
212,6,134,279,195,367,player,0.9160974621772766
212,219,719,216,752,297,player,0.8623408675193787
212,286,877,256,944,344,player,0.8943052887916565
212,416,1041,362,1084,459,player,0.9196995496749878
212,80,436,242,498,324,player,0.9214082956314087
213,8,303,175,354,243,player,0.8980088829994202
213,109,0,204,21,277,player,0.8920754194259644
213,13,0,373,23,472,player,0.8663039207458496
213,189,622,214,678,292,player,0.9224143624305725
213,172,735,294,792,395,player,0.9331623911857605
213,207,65,264,118,342,player,0.8710590600967407
213,6,123,281,180,364,player,0.7309424877166748
213,219,707,215,739,295,player,0.8450722694396973
213,286,871,257,931,344,player,0.8828378915786743
213,416,1020,359,1064,456,player,0.9117661714553833
213,80,426,241,489,324,player,0.9246257543563843
214,8,296,176,339,244,player,0.8964208960533142
214,13,0,374,12,457,player,0.7209953665733337
214,189,609,212,673,291,player,0.9138885736465454
214,172,724,292,789,393,player,0.9122058749198914
214,207,45,263,102,344,player,0.9155188202857971
214,6,118,281,166,356,player,0.8149383068084717
214,219,692,214,729,296,player,0.8951767086982727
214,286,879,257,917,344,player,0.8254224061965942
214,416,1000,357,1044,452,player,0.9226270318031311
214,80,422,241,477,325,player,0.8950918316841125
214,384,875,259,913,343,player,0.4358392655849457
215,8,291,176,328,244,player,0.8895089030265808
215,189,599,211,665,291,player,0.9109294414520264
215,172,726,292,782,394,player,0.9060344696044922
215,207,27,263,88,346,player,0.9273560643196106
215,6,108,280,156,364,player,0.908420741558075
215,219,678,213,723,293,player,0.9118956327438354
215,286,878,257,906,328,player,0.8496444225311279
215,416,981,356,1026,449,player,0.9253509640693665
215,80,421,242,468,326,player,0.8698887825012207
215,384,866,278,901,345,player,0.8057163953781128
216,8,280,176,317,244,player,0.8994823098182678
216,189,592,214,653,291,player,0.842363178730011
216,172,718,292,771,393,player,0.843610942363739
216,207,11,263,75,346,player,0.9219865798950195
216,6,94,278,145,366,player,0.9064997434616089
216,219,667,212,715,290,player,0.9056046009063721
216,286,871,256,899,320,player,0.8487164974212646
216,416,963,355,1010,447,player,0.9242317080497742
216,80,417,244,460,326,player,0.8220664858818054
216,384,857,282,894,344,player,0.8772174119949341
217,8,267,175,307,243,player,0.8859641551971436
217,189,587,213,640,284,player,0.6729001402854919
217,172,717,294,754,371,player,0.8296290040016174
217,207,0,263,61,348,player,0.902003288269043
217,6,80,277,134,366,player,0.9330458045005798
217,219,661,212,704,290,player,0.8651310205459595
217,286,866,254,890,312,player,0.828294575214386
217,416,946,355,1000,446,player,0.9273620247840881
217,80,406,257,451,326,player,0.8557815551757812
217,384,844,282,885,343,player,0.8767401576042175
217,465,720,343,753,394,player,0.7935018539428711
217,395,432,240,456,293,player,0.8304246068000793
218,8,254,173,299,241,player,0.9029074311256409
218,189,588,211,631,290,player,0.8541409373283386
218,172,716,294,748,387,player,0.8795620799064636
218,207,0,264,48,349,player,0.9165557622909546
218,6,67,275,124,364,player,0.9038053750991821
218,219,656,212,689,291,player,0.8687456250190735
218,286,859,252,885,302,player,0.5814574360847473
218,416,930,354,990,440,player,0.8091588616371155
218,80,393,244,447,322,player,0.9085252285003662
218,384,833,281,885,342,player,0.8817712068557739
219,8,242,173,293,241,player,0.8947461843490601
219,189,582,210,623,291,player,0.8890640139579773
219,172,706,293,743,391,player,0.7798137664794922
219,207,0,266,37,349,player,0.8895589709281921
219,6,56,274,117,362,player,0.9437126517295837
219,219,649,211,677,290,player,0.8817365765571594
219,416,915,352,979,442,player,0.9091371893882751
219,80,383,239,445,320,player,0.9146479964256287
219,384,822,261,885,341,player,0.9257345199584961
220,8,233,173,286,244,player,0.888523280620575
220,189,572,209,617,292,player,0.8899866938591003
220,172,692,290,739,391,player,0.8901734948158264
220,207,0,266,26,342,player,0.8905975818634033
220,6,50,275,107,363,player,0.9246608018875122
220,219,640,210,669,285,player,0.8821476101875305
220,416,900,348,967,442,player,0.9248706102371216
220,80,394,238,445,318,player,0.7727588415145874
220,384,815,255,882,340,player,0.9149425029754639
220,471,899,347,940,445,player,0.8053234219551086
220,243,396,253,445,315,player,0.7736297845840454
221,8,237,174,274,244,player,0.8489758968353271
221,189,560,208,611,291,player,0.9199531078338623
221,172,680,289,736,387,player,0.9070216417312622
221,207,0,265,15,336,player,0.8191828727722168
221,6,46,277,94,364,player,0.9137077927589417
221,219,627,208,662,286,player,0.908466100692749
221,416,887,344,954,441,player,0.9229048490524292
221,80,394,239,439,319,player,0.8312957882881165
221,384,809,253,874,342,player,0.9264333248138428
222,8,227,174,267,244,player,0.8974403142929077
222,189,549,207,609,290,player,0.9216769933700562
222,172,670,287,732,385,player,0.9162275195121765
222,6,43,277,83,364,player,0.868334174156189
222,219,615,207,656,285,player,0.9145672917366028
222,416,874,341,939,437,player,0.9382861256599426
222,80,389,238,429,320,player,0.8828368186950684
222,384,805,252,865,343,player,0.9180249571800232
223,8,222,174,255,243,player,0.8801825642585754
223,189,541,208,604,290,player,0.890052318572998
223,172,665,287,724,385,player,0.9011375308036804
